station,datetime,parameter,value
HRALBPH,2/5/2011 0:15,CHLA,1.6
HRALBPH,2/5/2011 0:30,CHLA,2.1
HRALBPH,2/5/2011 0:45,CHLA,2.2
HRALBPH,2/5/2011 1:00,CHLA,2.2
HRALBPH,2/5/2011 1:15,CHLA,2.6
HRALBPH,2/5/2011 1:30,CHLA,1.1
HRALBPH,2/5/2011 1:45,CHLA,2.7
HRALBPH,2/5/2011 2:00,CHLA,3.1
HRALBPH,2/5/2011 2:15,CHLA,2.1
HRALBPH,2/5/2011 2:30,CHLA,1.5
HRALBPH,2/5/2011 2:45,CHLA,1.8
HRALBPH,2/5/2011 3:00,CHLA,1.9
HRALBPH,2/5/2011 3:15,CHLA,1.7
HRALBPH,2/5/2011 3:30,CHLA,2.8
HRALBPH,2/5/2011 3:45,CHLA,3.2
HRALBPH,2/5/2011 4:00,CHLA,2.6
HRALBPH,2/5/2011 4:15,CHLA,2.2
HRALBPH,2/5/2011 4:30,CHLA,1.9
HRALBPH,2/5/2011 4:45,CHLA,2.5
HRALBPH,2/5/2011 5:00,CHLA,1.2
HRALBPH,2/5/2011 5:15,CHLA,2.3
HRALBPH,2/5/2011 5:30,CHLA,3.1
HRALBPH,2/5/2011 5:45,CHLA,2.1
HRALBPH,2/5/2011 6:00,CHLA,3.1
HRALBPH,2/5/2011 6:15,CHLA,2.1
HRALBPH,2/5/2011 6:30,CHLA,2.5
HRALBPH,2/5/2011 6:45,CHLA,1.5
HRALBPH,2/5/2011 7:00,CHLA,1.9
HRALBPH,2/5/2011 7:15,CHLA,1.8
HRALBPH,2/5/2011 7:30,CHLA,2
HRALBPH,2/5/2011 7:45,CHLA,1.5
HRALBPH,2/5/2011 8:00,CHLA,1.8
HRALBPH,2/5/2011 8:15,CHLA,1.6
HRALBPH,2/5/2011 8:30,CHLA,2.1
HRALBPH,2/5/2011 8:45,CHLA,2.2
HRALBPH,2/5/2011 9:00,CHLA,2.1
HRALBPH,2/5/2011 9:15,CHLA,1.9
HRALBPH,2/5/2011 9:30,CHLA,1.7
HRALBPH,2/5/2011 9:45,CHLA,1.6
HRALBPH,2/5/2011 10:00,CHLA,1.9
HRALBPH,2/5/2011 10:15,CHLA,2.6
HRALBPH,2/5/2011 10:30,CHLA,2.4
HRALBPH,2/5/2011 10:45,CHLA,2.2
HRALBPH,2/5/2011 11:00,CHLA,1.3
HRALBPH,2/5/2011 11:15,CHLA,1.6
HRALBPH,2/5/2011 11:30,CHLA,1.7
HRALBPH,2/5/2011 11:45,CHLA,1.8
HRALBPH,2/5/2011 12:00,CHLA,2
HRALBPH,2/5/2011 12:15,CHLA,1.7
HRALBPH,2/5/2011 12:30,CHLA,2.1
HRALBPH,2/5/2011 12:45,CHLA,2.2
HRALBPH,2/5/2011 13:00,CHLA,1.7
HRALBPH,2/5/2011 13:15,CHLA,1.6
HRALBPH,2/5/2011 13:30,CHLA,1.3
HRALBPH,2/5/2011 13:45,CHLA,1.8
HRALBPH,2/5/2011 14:00,CHLA,2.3
HRALBPH,2/5/2011 14:15,CHLA,1.9
HRALBPH,2/5/2011 14:30,CHLA,2
HRALBPH,2/5/2011 14:45,CHLA,1.9
HRALBPH,2/5/2011 15:00,CHLA,1.3
HRALBPH,2/5/2011 15:15,CHLA,1.4
HRALBPH,2/5/2011 15:30,CHLA,1.6
HRALBPH,2/5/2011 15:45,CHLA,2.6
HRALBPH,2/5/2011 16:00,CHLA,1.9
HRALBPH,2/5/2011 16:15,CHLA,2.6
HRALBPH,2/5/2011 16:30,CHLA,2.4
HRALBPH,2/5/2011 16:45,CHLA,2.4
HRALBPH,2/5/2011 17:00,CHLA,2.4
HRALBPH,2/5/2011 17:15,CHLA,2.3
HRALBPH,2/5/2011 17:30,CHLA,2.4
HRALBPH,2/5/2011 17:45,CHLA,1.9
HRALBPH,2/5/2011 18:00,CHLA,1.5
HRALBPH,2/5/2011 18:15,CHLA,1.9
HRALBPH,2/5/2011 18:30,CHLA,1.8
HRALBPH,2/5/2011 18:45,CHLA,1.4
HRALBPH,2/5/2011 19:00,CHLA,1.5
HRALBPH,2/5/2011 19:15,CHLA,1.7
HRALBPH,2/5/2011 19:30,CHLA,2.1
HRALBPH,2/5/2011 19:45,CHLA,1.9
HRALBPH,2/5/2011 20:00,CHLA,2.2
HRALBPH,2/5/2011 20:15,CHLA,2.4
HRALBPH,2/5/2011 20:30,CHLA,1.5
HRALBPH,2/5/2011 20:45,CHLA,2
HRALBPH,2/5/2011 21:00,CHLA,1.9
HRALBPH,2/5/2011 21:15,CHLA,1
HRALBPH,2/5/2011 21:30,CHLA,2.5
HRALBPH,2/5/2011 21:45,CHLA,1.9
HRALBPH,2/5/2011 22:00,CHLA,2.4
HRALBPH,2/5/2011 22:15,CHLA,2.1
HRALBPH,2/5/2011 22:30,CHLA,1.7
HRALBPH,2/5/2011 22:45,CHLA,3.1
HRALBPH,2/5/2011 23:00,CHLA,2.7
HRALBPH,2/5/2011 23:15,CHLA,1.8
HRALBPH,2/5/2011 23:30,CHLA,2.6
HRALBPH,2/5/2011 23:45,CHLA,2.5
HRALBPH,2/6/2011 0:00,CHLA,2
HRALBPH,2/6/2011 0:15,CHLA,1.9
HRALBPH,2/6/2011 0:30,CHLA,2
HRALBPH,2/6/2011 0:45,CHLA,0.9
HRALBPH,2/6/2011 1:00,CHLA,1.2
HRALBPH,2/6/2011 1:15,CHLA,1
HRALBPH,2/6/2011 1:30,CHLA,1.7
HRALBPH,2/6/2011 1:45,CHLA,2.1
HRALBPH,2/6/2011 2:00,CHLA,2.1
HRALBPH,2/6/2011 2:15,CHLA,2.4
HRALBPH,2/6/2011 2:30,CHLA,1.9
HRALBPH,2/6/2011 2:45,CHLA,2.2
HRALBPH,2/6/2011 3:00,CHLA,2
HRALBPH,2/6/2011 3:15,CHLA,1.4
HRALBPH,2/6/2011 3:30,CHLA,1.6
HRALBPH,2/6/2011 3:45,CHLA,2.6
HRALBPH,2/6/2011 4:00,CHLA,2.1
HRALBPH,2/6/2011 4:15,CHLA,1.9
HRALBPH,2/6/2011 4:30,CHLA,1.6
HRALBPH,2/6/2011 4:45,CHLA,1.9
HRALBPH,2/6/2011 5:00,CHLA,0.9
HRALBPH,2/6/2011 5:15,CHLA,1.8
HRALBPH,2/6/2011 5:30,CHLA,1.4
HRALBPH,2/6/2011 5:45,CHLA,1.6
HRALBPH,2/6/2011 6:00,CHLA,2.2
HRALBPH,2/6/2011 6:15,CHLA,1.1
HRALBPH,2/6/2011 6:30,CHLA,1
HRALBPH,2/6/2011 6:45,CHLA,2.4
HRALBPH,2/6/2011 7:00,CHLA,2.9
HRALBPH,2/6/2011 7:15,CHLA,2.9
HRALBPH,2/6/2011 7:30,CHLA,2.1
HRALBPH,2/6/2011 7:45,CHLA,1.1
HRALBPH,2/6/2011 8:00,CHLA,2.2
HRALBPH,2/6/2011 8:15,CHLA,2.7
HRALBPH,2/6/2011 8:30,CHLA,1.3
HRALBPH,2/6/2011 8:45,CHLA,2.3
HRALBPH,2/6/2011 9:00,CHLA,2.7
HRALBPH,2/6/2011 9:15,CHLA,3.2
HRALBPH,2/6/2011 9:30,CHLA,2.1
HRALBPH,2/6/2011 9:45,CHLA,1.4
HRALBPH,2/6/2011 10:00,CHLA,1.6
HRALBPH,2/6/2011 10:15,CHLA,1.8
HRALBPH,2/6/2011 10:30,CHLA,1.3
HRALBPH,2/6/2011 10:45,CHLA,1.9
HRALBPH,2/6/2011 11:00,CHLA,2.2
HRALBPH,2/6/2011 11:15,CHLA,1.9
HRALBPH,2/6/2011 11:30,CHLA,2.1
HRALBPH,2/6/2011 11:45,CHLA,0.6
HRALBPH,2/6/2011 12:00,CHLA,1.9
HRALBPH,2/6/2011 12:15,CHLA,2.3
HRALBPH,2/6/2011 12:30,CHLA,2.7
HRALBPH,2/6/2011 12:45,CHLA,1.7
HRALBPH,2/6/2011 13:00,CHLA,1.2
HRALBPH,2/6/2011 13:15,CHLA,2.1
HRALBPH,2/6/2011 13:30,CHLA,1.5
HRALBPH,2/6/2011 13:45,CHLA,1.7
HRALBPH,2/6/2011 14:00,CHLA,2.3
HRALBPH,2/6/2011 14:15,CHLA,3.3
HRALBPH,2/6/2011 14:30,CHLA,1
HRALBPH,2/6/2011 14:45,CHLA,1.5
HRALBPH,2/6/2011 15:00,CHLA,2.6
HRALBPH,2/6/2011 15:15,CHLA,1.5
HRALBPH,2/6/2011 15:30,CHLA,2.2
HRALBPH,2/6/2011 15:45,CHLA,2.4
HRALBPH,2/6/2011 16:00,CHLA,1.7
HRALBPH,2/6/2011 16:15,CHLA,2.8
HRALBPH,2/6/2011 16:30,CHLA,1.1
HRALBPH,2/6/2011 16:45,CHLA,2
HRALBPH,2/6/2011 17:00,CHLA,2.5
HRALBPH,2/6/2011 17:15,CHLA,2.8
HRALBPH,2/6/2011 17:30,CHLA,2.2
HRALBPH,2/6/2011 17:45,CHLA,2.2
HRALBPH,2/6/2011 18:00,CHLA,1.9
HRALBPH,2/6/2011 18:15,CHLA,1.2
HRALBPH,2/6/2011 18:30,CHLA,2.5
HRALBPH,2/6/2011 18:45,CHLA,2.4
HRALBPH,2/6/2011 19:00,CHLA,2.1
HRALBPH,2/6/2011 19:15,CHLA,1.8
HRALBPH,2/6/2011 19:30,CHLA,1.3
HRALBPH,2/6/2011 19:45,CHLA,1.4
HRALBPH,2/6/2011 20:00,CHLA,2
HRALBPH,2/6/2011 20:15,CHLA,2.3
HRALBPH,2/6/2011 20:30,CHLA,1.7
HRALBPH,2/6/2011 20:45,CHLA,2
HRALBPH,2/6/2011 21:00,CHLA,1.7
HRALBPH,2/6/2011 21:15,CHLA,2.4
HRALBPH,2/6/2011 21:30,CHLA,1.9
HRALBPH,2/6/2011 21:45,CHLA,1.5
HRALBPH,2/6/2011 22:00,CHLA,1.4
HRALBPH,2/6/2011 22:15,CHLA,1.1
HRALBPH,2/6/2011 22:30,CHLA,1.7
HRALBPH,2/6/2011 22:45,CHLA,2.2
HRALBPH,2/6/2011 23:00,CHLA,1
HRALBPH,2/6/2011 23:15,CHLA,2.6
HRALBPH,2/6/2011 23:30,CHLA,1.6
HRALBPH,2/6/2011 23:45,CHLA,1.6
HRALBPH,2/7/2011 0:00,CHLA,1.5
HRALBPH,2/7/2011 0:15,CHLA,2.5
HRALBPH,2/7/2011 0:30,CHLA,1.8
HRALBPH,2/7/2011 0:45,CHLA,1.8
HRALBPH,2/7/2011 1:00,CHLA,1.4
HRALBPH,2/7/2011 1:15,CHLA,1.4
HRALBPH,2/7/2011 1:30,CHLA,2
HRALBPH,2/7/2011 1:45,CHLA,2.2
HRALBPH,2/7/2011 2:00,CHLA,2.3
HRALBPH,2/7/2011 2:15,CHLA,1.6
HRALBPH,2/7/2011 2:30,CHLA,1.9
HRALBPH,2/7/2011 2:45,CHLA,2.1
HRALBPH,2/7/2011 3:00,CHLA,2
HRALBPH,2/7/2011 3:15,CHLA,1.4
HRALBPH,2/7/2011 3:30,CHLA,1.8
HRALBPH,2/7/2011 3:45,CHLA,1.4
HRALBPH,2/7/2011 4:00,CHLA,1.6
HRALBPH,2/7/2011 4:15,CHLA,1.9
HRALBPH,2/7/2011 4:30,CHLA,2
HRALBPH,2/7/2011 4:45,CHLA,1.4
HRALBPH,2/7/2011 5:00,CHLA,2.7
HRALBPH,2/7/2011 5:15,CHLA,1.8
HRALBPH,2/7/2011 5:30,CHLA,2.8
HRALBPH,2/7/2011 5:45,CHLA,1.8
HRALBPH,2/7/2011 6:00,CHLA,1.6
HRALBPH,2/7/2011 6:15,CHLA,2.2
HRALBPH,2/7/2011 6:30,CHLA,1.3
HRALBPH,2/7/2011 6:45,CHLA,2
HRALBPH,2/7/2011 7:00,CHLA,0.3
HRALBPH,2/7/2011 7:15,CHLA,2.1
HRALBPH,2/7/2011 7:30,CHLA,1.6
HRALBPH,2/7/2011 7:45,CHLA,2.7
HRALBPH,2/7/2011 8:00,CHLA,1.6
HRALBPH,2/7/2011 8:15,CHLA,2
HRALBPH,2/7/2011 8:30,CHLA,2.9
HRALBPH,2/7/2011 8:45,CHLA,2.5
HRALBPH,2/7/2011 9:00,CHLA,1.7
HRALBPH,2/7/2011 9:15,CHLA,1.6
HRALBPH,2/7/2011 9:30,CHLA,1.9
HRALBPH,2/7/2011 9:45,CHLA,1.7
HRALBPH,2/7/2011 10:00,CHLA,1.6
HRALBPH,2/7/2011 10:15,CHLA,2.1
HRALBPH,2/7/2011 10:30,CHLA,1.1
HRALBPH,2/7/2011 10:45,CHLA,2.1
HRALBPH,2/7/2011 11:00,CHLA,2
HRALBPH,2/7/2011 11:15,CHLA,2.2
HRALBPH,2/7/2011 11:30,CHLA,2.3
HRALBPH,2/7/2011 11:45,CHLA,2.1
HRALBPH,2/7/2011 12:00,CHLA,1.5
HRALBPH,2/7/2011 12:15,CHLA,1.8
HRALBPH,2/7/2011 12:30,CHLA,1.8
HRALBPH,2/7/2011 12:45,CHLA,2.1
HRALBPH,2/7/2011 13:00,CHLA,2.5
HRALBPH,2/7/2011 13:15,CHLA,1.4
HRALBPH,2/7/2011 13:30,CHLA,2.1
HRALBPH,2/7/2011 13:45,CHLA,2.6
HRALBPH,2/7/2011 14:00,CHLA,1.9
HRALBPH,2/7/2011 14:15,CHLA,1.7
HRALBPH,2/7/2011 14:30,CHLA,1.4
HRALBPH,2/7/2011 14:45,CHLA,2.2
HRALBPH,2/7/2011 15:00,CHLA,1.7
HRALBPH,2/7/2011 15:15,CHLA,2.4
HRALBPH,2/7/2011 15:30,CHLA,1.8
HRALBPH,2/7/2011 15:45,CHLA,1.6
HRALBPH,2/7/2011 16:00,CHLA,2.2
HRALBPH,2/7/2011 16:15,CHLA,2.5
HRALBPH,2/7/2011 16:30,CHLA,2.1
HRALBPH,2/7/2011 16:45,CHLA,2.2
HRALBPH,2/7/2011 17:00,CHLA,1.1
HRALBPH,2/7/2011 17:15,CHLA,1.5
HRALBPH,2/7/2011 17:30,CHLA,2.7
HRALBPH,2/7/2011 17:45,CHLA,1.8
HRALBPH,2/7/2011 18:00,CHLA,2.5
HRALBPH,2/7/2011 18:15,CHLA,2.1
HRALBPH,2/7/2011 18:30,CHLA,3
HRALBPH,2/7/2011 18:45,CHLA,1.6
HRALBPH,2/7/2011 19:00,CHLA,2
HRALBPH,2/7/2011 19:15,CHLA,1
HRALBPH,2/7/2011 19:30,CHLA,2.3
HRALBPH,2/7/2011 19:45,CHLA,2.9
HRALBPH,2/7/2011 20:00,CHLA,2
HRALBPH,2/7/2011 20:15,CHLA,1.9
HRALBPH,2/7/2011 20:30,CHLA,2.4
HRALBPH,2/7/2011 20:45,CHLA,1.2
HRALBPH,2/7/2011 21:00,CHLA,2.4
HRALBPH,2/7/2011 21:15,CHLA,1.3
HRALBPH,2/7/2011 21:30,CHLA,2.7
HRALBPH,2/7/2011 21:45,CHLA,2
HRALBPH,2/7/2011 22:00,CHLA,2.2
HRALBPH,2/7/2011 22:15,CHLA,1.5
HRALBPH,2/7/2011 22:30,CHLA,1.4
HRALBPH,2/7/2011 22:45,CHLA,1.5
HRALBPH,2/7/2011 23:00,CHLA,1.2
HRALBPH,2/7/2011 23:15,CHLA,2.3
HRALBPH,2/7/2011 23:30,CHLA,2.5
HRALBPH,2/7/2011 23:45,CHLA,2.1
HRALBPH,2/8/2011 0:00,CHLA,1.8
HRALBPH,2/8/2011 0:15,CHLA,2.5
HRALBPH,2/8/2011 0:30,CHLA,1.7
HRALBPH,2/8/2011 0:45,CHLA,2.6
HRALBPH,2/8/2011 1:00,CHLA,1.9
HRALBPH,2/8/2011 1:15,CHLA,2.3
HRALBPH,2/8/2011 1:30,CHLA,1.6
HRALBPH,2/8/2011 1:45,CHLA,1.7
HRALBPH,2/8/2011 2:00,CHLA,2.4
HRALBPH,2/8/2011 2:15,CHLA,2.3
HRALBPH,2/8/2011 2:30,CHLA,2.8
HRALBPH,2/8/2011 2:45,CHLA,0.9
HRALBPH,2/8/2011 3:00,CHLA,2.3
HRALBPH,2/8/2011 3:15,CHLA,2
HRALBPH,2/8/2011 3:30,CHLA,1.3
HRALBPH,2/8/2011 3:45,CHLA,1.6
HRALBPH,2/8/2011 4:00,CHLA,1.9
HRALBPH,2/8/2011 4:15,CHLA,1.7
HRALBPH,2/8/2011 4:30,CHLA,1.1
HRALBPH,2/8/2011 4:45,CHLA,2
HRALBPH,2/8/2011 5:00,CHLA,1.6
HRALBPH,2/8/2011 5:15,CHLA,2
HRALBPH,2/8/2011 5:30,CHLA,2.9
HRALBPH,2/8/2011 5:45,CHLA,1.5
HRALBPH,2/8/2011 6:00,CHLA,2.8
HRALBPH,2/8/2011 6:15,CHLA,1.7
HRALBPH,2/8/2011 6:30,CHLA,1.1
HRALBPH,2/8/2011 6:45,CHLA,1.6
HRALBPH,2/8/2011 7:00,CHLA,2
HRALBPH,2/8/2011 7:15,CHLA,2.4
HRALBPH,2/8/2011 7:30,CHLA,1.7
HRALBPH,2/8/2011 7:45,CHLA,2.2
HRALBPH,2/8/2011 8:00,CHLA,2
HRALBPH,2/8/2011 8:15,CHLA,2.9
HRALBPH,2/8/2011 8:30,CHLA,2.5
HRALBPH,2/8/2011 8:45,CHLA,1.6
HRALBPH,2/8/2011 9:00,CHLA,2.2
HRALBPH,2/8/2011 9:15,CHLA,1.6
HRALBPH,2/8/2011 9:30,CHLA,1.2
HRALBPH,2/8/2011 9:45,CHLA,1.2
HRALBPH,2/8/2011 10:00,CHLA,1.7
HRALBPH,2/8/2011 10:15,CHLA,2.1
HRALBPH,2/8/2011 10:30,CHLA,2
HRALBPH,2/8/2011 10:45,CHLA,2.3
HRALBPH,2/8/2011 11:00,CHLA,1.9
HRALBPH,2/8/2011 11:15,CHLA,2.1
HRALBPH,2/8/2011 11:30,CHLA,1.1
HRALBPH,2/8/2011 11:45,CHLA,0.7
HRALBPH,2/8/2011 12:00,CHLA,2.2
HRALBPH,2/8/2011 12:15,CHLA,1.7
HRALBPH,2/8/2011 12:30,CHLA,2.1
HRALBPH,2/8/2011 12:45,CHLA,2.4
HRALBPH,2/8/2011 13:00,CHLA,2
HRALBPH,2/8/2011 13:15,CHLA,2.2
HRALBPH,2/8/2011 13:30,CHLA,0.8
HRALBPH,2/8/2011 13:45,CHLA,0.9
HRALBPH,2/8/2011 14:00,CHLA,0.9
HRALBPH,2/8/2011 14:15,CHLA,1.8
HRALBPH,2/8/2011 14:30,CHLA,1.2
HRALBPH,2/8/2011 14:45,CHLA,2.5
HRALBPH,2/8/2011 15:00,CHLA,1.2
HRALBPH,2/8/2011 15:15,CHLA,2.4
HRALBPH,2/8/2011 15:30,CHLA,0.8
HRALBPH,2/8/2011 15:45,CHLA,2.8
HRALBPH,2/8/2011 16:00,CHLA,2.6
HRALBPH,2/8/2011 16:15,CHLA,1.7
HRALBPH,2/8/2011 16:30,CHLA,1.8
HRALBPH,2/8/2011 16:45,CHLA,1.9
HRALBPH,2/8/2011 17:00,CHLA,2.6
HRALBPH,2/8/2011 17:15,CHLA,2.3
HRALBPH,2/8/2011 17:30,CHLA,2.1
HRALBPH,2/8/2011 17:45,CHLA,2
HRALBPH,2/8/2011 18:00,CHLA,0.6
HRALBPH,2/8/2011 18:15,CHLA,1.4
HRALBPH,2/8/2011 18:30,CHLA,2.1
HRALBPH,2/8/2011 18:45,CHLA,1.5
HRALBPH,2/8/2011 19:00,CHLA,2.2
HRALBPH,2/8/2011 19:15,CHLA,2
HRALBPH,2/8/2011 19:30,CHLA,1.6
HRALBPH,2/8/2011 19:45,CHLA,1.7
HRALBPH,2/8/2011 20:00,CHLA,2
HRALBPH,2/8/2011 20:15,CHLA,2.2
HRALBPH,2/8/2011 20:30,CHLA,2
HRALBPH,2/8/2011 20:45,CHLA,1.8
HRALBPH,2/8/2011 21:00,CHLA,1.8
HRALBPH,2/8/2011 21:15,CHLA,2
HRALBPH,2/8/2011 21:30,CHLA,2.2
HRALBPH,2/8/2011 21:45,CHLA,2.9
HRALBPH,2/8/2011 22:00,CHLA,2.4
HRALBPH,2/8/2011 22:15,CHLA,1.6
HRALBPH,2/8/2011 22:30,CHLA,2.6
HRALBPH,2/8/2011 22:45,CHLA,1.3
HRALBPH,2/8/2011 23:00,CHLA,2.1
HRALBPH,2/8/2011 23:15,CHLA,1.6
HRALBPH,2/8/2011 23:30,CHLA,1.8
HRALBPH,2/8/2011 23:45,CHLA,2.1
HRALBPH,2/9/2011 0:00,CHLA,2.6
HRALBPH,2/9/2011 0:15,CHLA,2.2
HRALBPH,2/9/2011 0:30,CHLA,1.5
HRALBPH,2/9/2011 0:45,CHLA,1
HRALBPH,2/9/2011 1:00,CHLA,1.4
HRALBPH,2/9/2011 1:15,CHLA,2.4
HRALBPH,2/9/2011 1:30,CHLA,2.4
HRALBPH,2/9/2011 1:45,CHLA,2
HRALBPH,2/9/2011 2:00,CHLA,1.8
HRALBPH,2/9/2011 2:15,CHLA,1.6
HRALBPH,2/9/2011 2:30,CHLA,1.6
HRALBPH,2/9/2011 2:45,CHLA,1.7
HRALBPH,2/9/2011 3:00,CHLA,0.5
HRALBPH,2/9/2011 3:15,CHLA,1.8
HRALBPH,2/9/2011 3:30,CHLA,2
HRALBPH,2/9/2011 3:45,CHLA,1.7
HRALBPH,2/9/2011 4:00,CHLA,1.7
HRALBPH,2/9/2011 4:15,CHLA,2.2
HRALBPH,2/9/2011 4:30,CHLA,1.7
HRALBPH,2/9/2011 4:45,CHLA,2.6
HRALBPH,2/9/2011 5:00,CHLA,1.3
HRALBPH,2/9/2011 5:15,CHLA,1.7
HRALBPH,2/9/2011 5:30,CHLA,1
HRALBPH,2/9/2011 5:45,CHLA,2.9
HRALBPH,2/9/2011 6:00,CHLA,1.9
HRALBPH,2/9/2011 6:15,CHLA,1.6
HRALBPH,2/9/2011 6:30,CHLA,1.8
HRALBPH,2/9/2011 6:45,CHLA,1.7
HRALBPH,2/9/2011 7:00,CHLA,2.4
HRALBPH,2/9/2011 7:15,CHLA,1.8
HRALBPH,2/9/2011 7:30,CHLA,1.8
HRALBPH,2/9/2011 7:45,CHLA,2.5
HRALBPH,2/9/2011 8:00,CHLA,3.3
HRALBPH,2/9/2011 8:15,CHLA,2.3
HRALBPH,2/9/2011 8:30,CHLA,2.3
HRALBPH,2/9/2011 8:45,CHLA,1.4
HRALBPH,2/9/2011 9:00,CHLA,1.7
HRALBPH,2/9/2011 9:15,CHLA,2.3
HRALBPH,2/9/2011 9:30,CHLA,1.4
HRALBPH,2/9/2011 9:45,CHLA,1.8
HRALBPH,2/9/2011 10:00,CHLA,1.5
HRALBPH,2/9/2011 10:15,CHLA,2.1
HRALBPH,2/9/2011 10:30,CHLA,2.1
HRALBPH,2/9/2011 10:45,CHLA,1.2
HRALBPH,2/9/2011 11:00,CHLA,1.8
HRALBPH,2/9/2011 11:15,CHLA,1.5
HRALBPH,2/9/2011 11:30,CHLA,2.1
HRALBPH,2/9/2011 11:45,CHLA,0.8
HRALBPH,2/9/2011 12:00,CHLA,1.4
HRALBPH,2/9/2011 12:15,CHLA,1.4
HRALBPH,2/9/2011 12:30,CHLA,1.6
HRALBPH,2/9/2011 12:45,CHLA,1.6
HRALBPH,2/9/2011 13:00,CHLA,2.1
HRALBPH,2/9/2011 13:15,CHLA,1.8
HRALBPH,2/9/2011 13:30,CHLA,2.1
HRALBPH,2/9/2011 13:45,CHLA,3.2
HRALBPH,2/9/2011 14:00,CHLA,1.3
HRALBPH,2/9/2011 14:15,CHLA,2.8
HRALBPH,2/9/2011 14:30,CHLA,1.6
HRALBPH,2/9/2011 14:45,CHLA,2.2
HRALBPH,2/9/2011 15:00,CHLA,2
HRALBPH,2/9/2011 15:15,CHLA,0.8
HRALBPH,2/9/2011 15:30,CHLA,2.4
HRALBPH,2/9/2011 15:45,CHLA,2.3
HRALBPH,2/9/2011 16:00,CHLA,2
HRALBPH,2/9/2011 16:15,CHLA,2
HRALBPH,2/9/2011 16:30,CHLA,1.7
HRALBPH,2/9/2011 16:45,CHLA,1.4
HRALBPH,2/9/2011 17:00,CHLA,1
HRALBPH,2/9/2011 17:15,CHLA,2.1
HRALBPH,2/9/2011 17:30,CHLA,3
HRALBPH,2/9/2011 17:45,CHLA,1.7
HRALBPH,2/9/2011 18:00,CHLA,1.4
HRALBPH,2/9/2011 18:15,CHLA,1.7
HRALBPH,2/9/2011 18:30,CHLA,1.5
HRALBPH,2/9/2011 18:45,CHLA,2.5
HRALBPH,2/9/2011 19:00,CHLA,1.6
HRALBPH,2/9/2011 19:15,CHLA,2.1
HRALBPH,2/9/2011 19:30,CHLA,2.6
HRALBPH,2/9/2011 19:45,CHLA,0.7
HRALBPH,2/9/2011 20:00,CHLA,1.1
HRALBPH,2/9/2011 20:15,CHLA,1.9
HRALBPH,2/9/2011 20:30,CHLA,1.4
HRALBPH,2/9/2011 20:45,CHLA,1.7
HRALBPH,2/9/2011 21:00,CHLA,2
HRALBPH,2/9/2011 21:15,CHLA,2.1
HRALBPH,2/9/2011 21:30,CHLA,1
HRALBPH,2/9/2011 21:45,CHLA,1.5
HRALBPH,2/9/2011 22:00,CHLA,1.8
HRALBPH,2/9/2011 22:15,CHLA,1.4
HRALBPH,2/9/2011 22:30,CHLA,2
HRALBPH,2/9/2011 22:45,CHLA,1.1
HRALBPH,2/9/2011 23:00,CHLA,1.7
HRALBPH,2/9/2011 23:15,CHLA,1.2
HRALBPH,2/9/2011 23:30,CHLA,2.5
HRALBPH,2/9/2011 23:45,CHLA,2
HRALBPH,2/10/2011 0:00,CHLA,1.4
HRALBPH,2/10/2011 0:15,CHLA,2
HRALBPH,2/10/2011 0:30,CHLA,2.2
HRALBPH,2/10/2011 0:45,CHLA,1.5
HRALBPH,2/10/2011 1:00,CHLA,2.5
HRALBPH,2/10/2011 1:15,CHLA,2.1
HRALBPH,2/10/2011 1:30,CHLA,1.9
HRALBPH,2/10/2011 1:45,CHLA,1.6
HRALBPH,2/10/2011 2:00,CHLA,2.1
HRALBPH,2/10/2011 2:15,CHLA,1.5
HRALBPH,2/10/2011 2:30,CHLA,2.3
HRALBPH,2/10/2011 2:45,CHLA,2.7
HRALBPH,2/10/2011 3:00,CHLA,1.5
HRALBPH,2/10/2011 3:15,CHLA,2
HRALBPH,2/10/2011 3:30,CHLA,1.9
HRALBPH,2/10/2011 3:45,CHLA,1.6
HRALBPH,2/10/2011 4:00,CHLA,2
HRALBPH,2/10/2011 4:15,CHLA,2.5
HRALBPH,2/10/2011 4:30,CHLA,2
HRALBPH,2/10/2011 4:45,CHLA,2.9
HRALBPH,2/10/2011 5:00,CHLA,1.5
HRALBPH,2/10/2011 5:15,CHLA,2
HRALBPH,2/10/2011 5:30,CHLA,1.4
HRALBPH,2/10/2011 5:45,CHLA,2.3
HRALBPH,2/10/2011 6:00,CHLA,2.6
HRALBPH,2/10/2011 6:15,CHLA,1.9
HRALBPH,2/10/2011 6:30,CHLA,2.4
HRALBPH,2/10/2011 6:45,CHLA,0.8
HRALBPH,2/10/2011 7:00,CHLA,3
HRALBPH,2/10/2011 7:15,CHLA,1.4
HRALBPH,2/10/2011 7:30,CHLA,1.1
HRALBPH,2/10/2011 7:45,CHLA,2.1
HRALBPH,2/10/2011 8:00,CHLA,2
HRALBPH,2/10/2011 8:15,CHLA,1.7
HRALBPH,2/10/2011 8:30,CHLA,1.6
HRALBPH,2/10/2011 8:45,CHLA,2.5
HRALBPH,2/10/2011 9:00,CHLA,2.2
HRALBPH,2/10/2011 9:15,CHLA,1.9
HRALBPH,2/10/2011 9:30,CHLA,2.5
HRALBPH,2/10/2011 9:45,CHLA,2
HRALBPH,2/10/2011 10:00,CHLA,1.5
HRALBPH,2/10/2011 10:15,CHLA,1.3
HRALBPH,2/10/2011 10:30,CHLA,2.1
